repository,project_name,category,scorecard_aggregate,scorecard_binary_artifacts,scorecard_branch_protection,scorecard_ci_tests,scorecard_cii_best_practices,scorecard_code_review,scorecard_contributors,scorecard_dangerous_workflow,scorecard_dependency_update_tool,scorecard_fuzzing,scorecard_license,scorecard_maintained,scorecard_packaging,scorecard_pinned_dependencies,scorecard_sast,scorecard_security_policy,scorecard_signed_releases,scorecard_token_permissions,scorecard_vulnerabilities,criticality_score,repo_language,repo_license,repo_stars,repo_created_at,repo_updated_at,criticality_created_since,criticality_updated_since,criticality_contributor_count,criticality_org_count,criticality_commit_frequency,criticality_recent_release_count,criticality_updated_issues_count,criticality_closed_issues_count,criticality_issue_comment_frequency,criticality_github_mention_count,repo_name,repo_owner,repo_project,has_scorecard,has_criticality,has_both,scorecard_category,criticality_category,risk_assessment
https://github.com/UdK-VPT/BuildingSystems,BuildingSystems,Other,1.8,6.0,3.0,0.0,0.0,1.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,0.0,0.38062,Modelica,"BSD 3-Clause ""New"" or ""Revised"" License",74.0,2015-11-09T09:17:44Z,2025-05-06T12:41:55Z,120.0,5.0,14.0,7.0,0.04,0.0,0.0,0.0,0.0,25.0,UdK-VPT/BuildingSystems,UdK-VPT,BuildingSystems,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/VOLTTRON/volttron,VOLTTRON,Other,4.4,10.0,0.0,10.0,0.0,7.0,10.0,10.0,10.0,0.0,9.0,0.0,,0.0,7.0,0.0,,0.0,0.0,0.50339,Python,Other,479.0,2013-11-07T02:07:46Z,2025-05-28T19:33:07Z,144.0,4.0,131.0,4.0,1.02,1.0,0.0,0.0,0.0,4101.0,VOLTTRON/volttron,VOLTTRON,volttron,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/WEC-Sim/WEC-Sim,WEC-Sim,Other,5.1,10.0,3.0,9.0,0.0,7.0,10.0,10.0,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,10.0,0.48487,MATLAB,Apache License 2.0,166.0,2014-06-03T16:56:49Z,2025-09-10T15:30:16Z,138.0,0.0,56.0,6.0,1.87,2.0,0.0,0.0,0.0,759.0,WEC-Sim/WEC-Sim,WEC-Sim,WEC-Sim,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/WISDEM/AirfoilPreppy,AirfoilPreppy,Other,2.9,10.0,0.0,0.0,0.0,1.0,10.0,,0.0,0.0,9.0,0.0,,,0.0,0.0,,,10.0,0.31609,Python,Other,44.0,2013-12-13T22:21:11Z,2024-03-09T04:01:11Z,143.0,19.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,WISDEM/AirfoilPreppy,WISDEM,AirfoilPreppy,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/WISDEM/LandBOSSE,LandBOSSE,Other,3.8,10.0,0.0,5.0,0.0,1.0,10.0,10.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.37921,Python,Other,17.0,2014-10-06T20:54:57Z,2025-09-30T19:16:28Z,133.0,0.0,11.0,4.0,0.58,2.0,1.0,1.0,0.0,14.0,WISDEM/LandBOSSE,WISDEM,LandBOSSE,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/WISDEM/ORBIT,ORBIT,Other,5.0,10.0,6.0,10.0,0.0,4.0,10.0,10.0,0.0,0.0,10.0,5.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.38519,Python,Apache License 2.0,22.0,2019-12-09T19:05:10Z,2025-09-12T14:27:37Z,70.0,0.0,19.0,3.0,1.25,2.0,0.0,0.0,0.0,47.0,WISDEM/ORBIT,WISDEM,ORBIT,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/WISDEM/WEIS,WEIS,Other,4.1,10.0,0.0,8.0,0.0,8.0,10.0,10.0,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.48193,Roff,Apache License 2.0,65.0,2017-08-28T14:33:30Z,2025-09-18T17:07:14Z,98.0,0.0,40.0,5.0,5.52,8.0,0.0,0.0,0.0,317.0,WISDEM/WEIS,WISDEM,WEIS,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/WMD-group/CarrierCapture.jl,CarrierCapture.jl,Other,3.5,10.0,0.0,,0.0,0.0,10.0,10.0,0.0,0.0,10.0,2.0,,0.0,0.0,0.0,,0.0,10.0,0.37845,Jupyter Notebook,MIT License,56.0,2018-04-23T12:10:13Z,2025-08-02T19:34:58Z,90.0,2.0,14.0,7.0,0.44,1.0,1.0,0.0,0.0,8.0,WMD-group/CarrierCapture.jl,WMD-group,CarrierCapture.jl,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/YingyiLiu/HAMS,HAMS,Other,2.8,2.0,0.0,0.0,0.0,2.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.30651,Roff,Apache License 2.0,117.0,2020-10-30T15:48:46Z,2023-09-08T04:44:27Z,60.0,25.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,14.0,YingyiLiu/HAMS,YingyiLiu,HAMS,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/YoungFaithful/CapacityExpansion.jl,CapacityExpansion.jl,Other,3.1,10.0,0.0,0.0,0.0,5.0,3.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.32993,Julia,MIT License,25.0,2017-05-08T03:50:49Z,2021-04-27T07:58:56Z,102.0,54.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,34.0,YoungFaithful/CapacityExpansion.jl,YoungFaithful,CapacityExpansion.jl,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/adamgreenhall/minpower,minpower,Optimization,2.1,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,10.0,0.25029,Python,,72.0,2011-04-04T18:50:48Z,2021-07-22T22:29:35Z,176.0,51.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,adamgreenhall/minpower,adamgreenhall,minpower,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/alliander-opensource/openstf,Openstf,Forecasting,4.4,10.0,6.0,10.0,0.0,5.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.46006,HTML,Mozilla Public License 2.0,117.0,2021-02-09T08:48:47Z,2025-09-24T09:23:59Z,56.0,0.0,43.0,7.0,1.92,43.0,0.0,0.0,0.0,43.0,alliander-opensource/openstf,alliander-opensource,openstf,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/aqreed/solarpy,solarpy,Other,2.7,10.0,0.0,,0.0,0.0,3.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.21613,Python,MIT License,57.0,2019-07-09T15:22:43Z,2019-09-22T20:12:22Z,75.0,73.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,aqreed/solarpy,aqreed,solarpy,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/architecture-building-systems/RC_BuildingSimulator,RC_BuildingSimulator,Other,2.4,10.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.30922,Python,Other,118.0,2016-02-29T13:35:47Z,2021-03-07T06:06:51Z,116.0,55.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,architecture-building-systems/RC_BuildingSimulator,architecture-building-systems,RC_BuildingSimulator,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/arnolddevos/CIMTool,CIMTool,Modeling,1.5,0.0,0.0,0.0,0.0,1.0,10.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,10.0,0.19203,Java,,39.0,2008-05-29T08:27:11Z,2013-12-09T04:44:48Z,211.0,143.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,arnolddevos/CIMTool,arnolddevos,CIMTool,True,True,True,Very Poor (0-2),Very Low (0-0.2),Low Priority
https://github.com/audunarn/ANYstructure,ANYstructure,Other,1.4,10.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,0.0,,0.0,0.33231,Python,MIT License,56.0,2018-04-04T13:18:24Z,2025-09-01T13:18:31Z,91.0,1.0,6.0,3.0,0.23,1.0,1.0,1.0,0.0,6.0,audunarn/ANYstructure,audunarn,ANYstructure,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/awebox/awebox,awebox,Other,4.3,10.0,3.0,0.0,0.0,0.0,6.0,10.0,10.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,1.0,0.34936,Python,GNU Lesser General Public License v3.0,29.0,2019-04-26T09:12:42Z,2025-09-16T14:27:59Z,78.0,0.0,10.0,2.0,3.52,2.0,0.0,0.0,0.0,9.0,awebox/awebox,awebox,awebox,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/balmorelcommunity/Balmorel,Balmorel,Modeling,4.7,10.0,1.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,9.0,4.0,,0.0,0.0,0.0,,0.0,10.0,0.32486,Jupyter Notebook,Other,41.0,2017-07-06T15:21:02Z,2025-08-29T09:22:55Z,100.0,1.0,15.0,1.0,0.62,0.0,0.0,0.0,0.0,17.0,balmorelcommunity/Balmorel,balmorelcommunity,Balmorel,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/battery-lcf/battery-archive-sandbox,Battery Lifecycle (BLC) Framework,Batteries,2.6,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.18989,Jupyter Notebook,"BSD 2-Clause ""Simplified"" License",56.0,2021-04-13T19:39:01Z,2021-12-15T16:59:27Z,54.0,46.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,battery-lcf/battery-archive-sandbox,battery-lcf,battery-archive-sandbox,True,True,True,Poor (2-4),Very Low (0-0.2),Low Priority
https://github.com/batterysim/equiv-circ-model,equiv-circ-model,Other,1.9,10.0,0.0,,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,0.0,0.2303,Python,MIT License,114.0,2019-05-04T19:02:30Z,2023-08-03T03:48:26Z,78.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,batterysim/equiv-circ-model,batterysim,equiv-circ-model,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/beanit/iec61850bean,IEC61850bean,Other,2.7,9.0,0.0,0.0,0.0,1.0,6.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.30237,Java,Apache License 2.0,165.0,2017-07-28T14:15:08Z,2023-06-23T18:14:16Z,99.0,27.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,beanit/iec61850bean,beanit,iec61850bean,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/bje-/NEMO,NEMO,Optimization,3.1,10.0,0.0,,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.2631,Python,GNU General Public License v3.0,49.0,2013-05-06T03:17:33Z,2025-08-09T08:35:08Z,151.0,1.0,4.0,0.0,1.65,0.0,0.0,0.0,0.0,4.0,bje-/NEMO,bje-,NEMO,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/blue-marble/gridpath,GridPath,Other,5.1,10.0,6.0,10.0,0.0,3.0,10.0,10.0,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,10.0,0.38059,Python,Apache License 2.0,116.0,2016-08-08T22:04:51Z,2025-10-03T20:14:47Z,111.0,0.0,13.0,3.0,2.77,9.0,0.0,0.0,0.0,5.0,blue-marble/gridpath,blue-marble,gridpath,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/brightwind-dev/brightwind,brightwind,Other,4.0,10.0,6.0,0.0,0.0,6.0,3.0,10.0,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.36942,Python,MIT License,59.0,2018-07-18T14:25:18Z,2025-07-17T14:28:30Z,87.0,2.0,14.0,2.0,0.65,1.0,0.0,0.0,0.0,84.0,brightwind-dev/brightwind,brightwind-dev,brightwind,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/buds-lab/building-data-genome-project-2,The Building Data Genome 2 Data-Set,Other,3.6,10.0,6.0,,0.0,0.0,10.0,,0.0,0.0,9.0,0.0,,,0.0,0.0,,,10.0,0.24686,Jupyter Notebook,Other,238.0,2020-03-16T11:57:32Z,2023-10-14T03:26:45Z,67.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,buds-lab/building-data-genome-project-2,buds-lab,building-data-genome-project-2,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/calliope-project/calliope,Calliope,Modeling,4.8,10.0,1.0,9.0,0.0,9.0,10.0,0.0,10.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,10.0,0.42095,Python,Apache License 2.0,340.0,2013-09-18T17:58:41Z,2025-10-04T12:27:47Z,146.0,0.0,24.0,6.0,1.13,3.0,0.0,0.0,0.0,32.0,calliope-project/calliope,calliope-project,calliope,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/calliope-project/euro-calliope,Euro-Calliope,Other,4.5,10.0,6.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.34176,Python,MIT License,33.0,2018-10-15T14:03:05Z,2024-08-07T12:37:06Z,84.0,14.0,19.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,calliope-project/euro-calliope,calliope-project,euro-calliope,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/catalyst-cooperative/pudl,The Public Utility Data Liberation Project,Other,6.3,10.0,8.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.4815,Python,MIT License,556.0,2016-09-20T15:54:32Z,2025-10-04T16:03:19Z,110.0,0.0,53.0,3.0,6.37,7.0,0.0,0.0,0.0,523.0,catalyst-cooperative/pudl,catalyst-cooperative,pudl,True,True,True,Good (6-8),Medium (0.4-0.6),Standard
https://github.com/chargeprice/open-ev-data,open-ev-data,Other,3.2,10.0,3.0,0.0,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.28179,,MIT License,79.0,2019-08-08T17:07:17Z,2024-09-26T07:15:36Z,74.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,chargeprice/open-ev-data,chargeprice,open-ev-data,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/cim-iec/CIMverter,CIMverter,Other,3.1,10.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.24362,C++,GNU General Public License v3.0,9.0,2016-10-11T13:49:16Z,2021-02-11T14:55:09Z,109.0,56.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cim-iec/CIMverter,cim-iec,CIMverter,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/com-pas/compas-core,CoMPAS,Other,5.5,10.0,8.0,3.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,3.0,10.0,,0.0,10.0,0.37052,Java,Apache License 2.0,9.0,2020-04-17T08:44:31Z,2025-02-25T09:37:22Z,66.0,7.0,21.0,4.0,0.19,1.0,1.0,1.0,1.0,2.0,com-pas/compas-core,com-pas,compas-core,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/cuihantao/andes,ANDES,Other,3.3,10.0,0.0,,0.0,0.0,10.0,10.0,10.0,0.0,9.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.45664,Python,Other,11.0,2017-02-06T03:43:57Z,2025-01-05T16:16:39Z,105.0,9.0,25.0,8.0,1.35,9.0,0.0,0.0,0.0,88.0,cuihantao/andes,cuihantao,andes,True,True,True,Poor (2-4),Medium (0.4-0.6),Medium Risk
https://github.com/danielePala/CIMDraw,CIMdraw,Modeling,2.6,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.22204,Riot,GNU General Public License v3.0,23.0,2015-11-19T14:46:15Z,2021-12-23T15:47:42Z,120.0,46.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,danielePala/CIMDraw,danielePala,CIMDraw,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/danieljfarrell/pvtrace,pvtrace,Other,3.2,10.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,0.0,9.0,0.0,,0.0,0.0,0.0,,0.0,2.0,0.29143,Python,Other,104.0,2011-01-05T14:28:41Z,2021-03-30T17:10:12Z,179.0,54.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,danieljfarrell/pvtrace,danieljfarrell,pvtrace,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/danjulio/MPPT-Solar-Charger,MPPT-Solar-Charger,Other,1.2,0.0,0.0,,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,10.0,0.25007,C,,158.0,2018-04-30T04:46:10Z,2023-12-29T17:24:01Z,90.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,danjulio/MPPT-Solar-Charger,danjulio,MPPT-Solar-Charger,True,True,True,Very Poor (0-2),Low (0.2-0.4),Standard
https://github.com/davidhowey/SLIDE,SLIDE,Other,3.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.22845,C++,Other,129.0,2019-05-06T14:47:40Z,2023-04-08T04:07:24Z,78.0,30.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,davidhowey/SLIDE,davidhowey,SLIDE,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/dazhiyang/SolarData,SolarData,Other,2.2,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,10.0,0.19786,R,,31.0,2018-04-09T06:55:17Z,2021-04-19T00:46:08Z,91.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dazhiyang/SolarData,dazhiyang,SolarData,True,True,True,Poor (2-4),Very Low (0-0.2),Low Priority
https://github.com/e2nIEE/pandapipes,pandapipes,Other,5.5,10.0,8.0,10.0,0.0,6.0,10.0,10.0,0.0,0.0,9.0,10.0,,2.0,0.0,0.0,,0.0,10.0,0.44358,Python,Other,193.0,2020-02-03T15:04:57Z,2025-09-19T11:11:14Z,69.0,0.0,28.0,4.0,3.94,5.0,0.0,0.0,0.0,198.0,e2nIEE/pandapipes,e2nIEE,pandapipes,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/e2nIEE/pandapower,pandapower,Other,6.4,10.0,8.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,9.0,10.0,10.0,2.0,10.0,0.0,,0.0,10.0,0.55512,Python,Other,1032.0,2016-10-07T08:45:10Z,2025-10-01T09:19:11Z,109.0,0.0,166.0,6.0,24.83,3.0,0.0,0.0,0.0,1947.0,e2nIEE/pandapower,e2nIEE,pandapower,True,True,True,Good (6-8),Medium (0.4-0.6),Standard
https://github.com/e2nIEE/pandapower,pandapower,Other,6.4,10.0,8.0,4.0,0.0,10.0,10.0,10.0,0.0,0.0,9.0,10.0,10.0,2.0,10.0,0.0,,0.0,10.0,0.55512,Python,Other,1032.0,2016-10-07T08:45:10Z,2025-10-01T09:19:11Z,109.0,0.0,166.0,6.0,24.83,3.0,0.0,0.0,0.0,1947.0,e2nIEE/pandapower,e2nIEE,pandapower,True,True,True,Good (6-8),Medium (0.4-0.6),Standard
https://github.com/e2nIEE/simbench,SimBench,Other,3.5,10.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.29066,Python,Other,123.0,2019-05-13T14:10:08Z,2025-04-13T10:12:38Z,77.0,5.0,4.0,1.0,0.37,2.0,0.0,0.0,0.0,5.0,e2nIEE/simbench,e2nIEE,simbench,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/ecmwf-projects/thermofeel,Thermofeel,Other,2.9,10.0,3.0,6.0,0.0,1.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.30475,Python,Apache License 2.0,83.0,2021-04-16T14:27:29Z,2025-02-05T14:51:26Z,54.0,8.0,10.0,3.0,0.23,2.0,1.0,0.0,0.0,0.0,ecmwf-projects/thermofeel,ecmwf-projects,thermofeel,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/emma-model/EMMA,The Electricity Market Model EMMA,Other,1.4,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9.0,0.0,,,0.0,0.0,,,0.0,0.1966,Jupyter Notebook,Other,20.0,2020-06-26T10:52:12Z,2023-01-25T16:40:56Z,64.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,emma-model/EMMA,emma-model,EMMA,True,True,True,Very Poor (0-2),Very Low (0-0.2),Low Priority
https://github.com/emoncms/emoncms,Emoncms,Other,4.8,10.0,1.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,,0.0,0.0,10.0,,0.0,10.0,0.53168,PHP,GNU Affero General Public License v3.0,1288.0,2012-10-15T20:28:36Z,2025-09-27T06:54:36Z,157.0,0.0,150.0,6.0,5.71,4.0,0.0,0.0,0.0,1143.0,emoncms/emoncms,emoncms,emoncms,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/energy-modelling-toolkit/Dispa-SET,Dispa-SET,Other,3.7,10.0,1.0,,0.0,0.0,10.0,10.0,10.0,0.0,10.0,1.0,,0.0,0.0,0.0,,0.0,2.0,0.37889,Python,European Union Public License 1.2,87.0,2016-02-05T18:22:35Z,2025-04-30T11:11:40Z,117.0,5.0,21.0,4.0,2.31,1.0,0.0,0.0,0.0,7.0,energy-modelling-toolkit/Dispa-SET,energy-modelling-toolkit,Dispa-SET,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/energyPATHWAYS/energyPATHWAYS,EnergyPATHWAYS,Modeling,2.8,10.0,0.0,,0.0,0.0,6.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.31829,Python,MIT License,45.0,2015-12-30T09:48:46Z,2021-05-25T16:00:44Z,118.0,53.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,energyPATHWAYS/energyPATHWAYS,energyPATHWAYS,energyPATHWAYS,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/energywebfoundation/origin,origin,Other,4.5,10.0,6.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.42453,TypeScript,MIT License,107.0,2019-08-14T08:43:17Z,2023-02-14T13:17:32Z,74.0,32.0,42.0,3.0,0.0,172.0,0.0,0.0,0.0,75.0,energywebfoundation/origin,energywebfoundation,origin,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/flexiblepower/fpai-core,EF-Pi,Platform,2.6,9.0,0.0,,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,0.0,,10.0,0.30546,JavaScript,Apache License 2.0,8.0,2013-09-10T12:47:40Z,2017-02-01T13:16:57Z,146.0,105.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,flexiblepower/fpai-core,flexiblepower,fpai-core,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/flexiblepower/powermatcher,PowerMatcher,Other,2.7,10.0,0.0,,0.0,0.0,10.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,0.0,,10.0,0.37171,JavaScript,Apache License 2.0,45.0,2014-04-15T08:32:33Z,2017-05-31T14:40:14Z,139.0,101.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,246.0,flexiblepower/powermatcher,flexiblepower,powermatcher,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/foxBMS/foxbms-2,foxBMS 2,Batteries,2.2,10.0,0.0,,0.0,0.0,3.0,,0.0,0.0,9.0,1.0,,,0.0,0.0,,,5.0,0.23852,C,Other,330.0,2021-04-01T15:52:24Z,2025-08-11T09:29:46Z,54.0,1.0,1.0,1.0,0.06,3.0,0.0,0.0,0.0,0.0,foxBMS/foxbms-2,foxBMS,foxbms-2,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/frkunz/stELMOD,stELMOD,Optimization,2.7,10.0,0.0,,0.0,0.0,3.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.20922,GAMS,MIT License,12.0,2016-02-24T07:20:45Z,2017-07-24T12:48:14Z,117.0,99.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,frkunz/stELMOD,frkunz,stELMOD,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
https://github.com/greco-project/pvcompare,pvcompare,Other,4.6,9.0,8.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,,0.0,10.0,0.33738,Python,GNU Affero General Public License v3.0,13.0,2019-11-28T09:16:52Z,2021-07-28T07:50:38Z,71.0,50.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,67.0,greco-project/pvcompare,greco-project,pvcompare,True,True,True,Fair (4-6),Low (0.2-0.4),Standard
https://github.com/gridsingularity/gsy-e,Grid Singularity Energy Exchange Engine (D3A),Other,4.8,10.0,8.0,10.0,0.0,8.0,10.0,10.0,0.0,0.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.43945,Python,GNU General Public License v3.0,84.0,2016-11-09T14:01:56Z,2025-10-01T08:45:26Z,108.0,0.0,43.0,4.0,7.23,1.0,0.0,0.0,0.0,78.0,gridsingularity/gsy-e,gridsingularity,gsy-e,True,True,True,Fair (4-6),Medium (0.4-0.6),Standard
https://github.com/gsoh/VED,Vehicle Energy Dataset,Other,2.6,10.0,0.0,,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.18853,,Apache License 2.0,114.0,2019-04-19T06:55:51Z,2022-01-26T21:05:07Z,78.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gsoh/VED,gsoh,VED,True,True,True,Poor (2-4),Very Low (0-0.2),Low Priority
https://github.com/gurbyz/power-wheel-card,power-wheel-card,Other,2.5,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0,0.0,,,0.0,0.0,,,10.0,0.2535,JavaScript,Apache License 2.0,179.0,2018-12-02T11:54:41Z,2020-11-05T15:04:43Z,83.0,59.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,gurbyz/power-wheel-card,gurbyz,power-wheel-card,True,True,True,Poor (2-4),Low (0.2-0.4),Standard
